feature	X1f9695def389854178788b2e4a8792ee	Xd3f1d99ffce8ccadfd2ee75f7b86b0c5	X79a123f051e7c2965a46226b1d95246e	X84311c29ab5cf09c0720c450dc7c1a43	Xd926c5000a193dc8473f190e75b9fcd0	Xd039ffee9e93545befc0b24c6b1adb8a	X630532cabb74720c1204579e6fe741b4	Xd4dcc0bc5f5a6e517ddf472187dbc2e7	Xfc4575c432e5f43c1eaf202f1c5816c4	Xcbd66fa79a3e7fa1c33d29ed908de048	Xa81bf36dba92ea8defbda21f3633f8fe	X860a5e9ee39ccb39131b57de03fb5bf8	X9c19eb9efc671777c92ee43ca21be172	Xfc2bf17d11280ea7e498670124f07400	X1a9b1bbd7d800a46e40664e26298b33b	Xcb645d9e303b0e2d761969abb610d210	X2487d88c9966a6b0e2b87711d51811a8	X4c089330a0f8ccdd7dd92492808e9247	X9f05e4992392a05c38e1c790e07f3e5c	Xa49ea569715664c78018691088f7aaac	X855166a7ea9905b7590e5e5fb7da7866	X5b73138c8555560a7cd45cb7bd7ca6da	X7888dc681f2841bbc77d1f456dbda3d9	X960b9cea75175246a62496526868a249	X74fafaec802530941890c1f49dfbf3e4	X9228756628ca33af7e8809e0968c79f8	X6f0b4058c92e83c77533a218739a0e38	Xc43bbd203d077ba15c26090580d64d32	X40f29bc827ddfc03d7fb5b76fb311557	Xc44642d31840ae8b6896c0bc0f5a8802	X18f3b811ae49dad2e01b20f5f39d10a7	Xa3d1f4355f204d4d49ad2bea3b801265	X93f6e99ff381954b541d29cc24c2be7c	Xa0ac269acfcd16c66700762ee6340b07	X68ee03666c1dd76a9a1ca298d04bc99e	X8ac938c2111c4dea67b9a99a3f7900bc	X8c3c2cadc6f0966f44b3f2371d81abd3	Xc00514d54b15725f03c323c54796a7c0	X9d7e2f75c0754a3aaf6bf21a479a0046	X1941bdf9450a85f4069a80e526137af7	Xce7e172e3d64bc42dddb2f4aa26e3a03	Xfbbeae3dceada6928b2cdc472f5d9901	X1131f697b19dc061094f3b846b9f66a0	X94adac1e5690b5aef26d6014e471f458	Xc2f27e09022e99cda9f6629948f66252	X2a7ee151e83dbc4a4ac13f84a434c8c7	X3d846e34d0ebbaa6096f5b1e5e8afa03	X194d511e554b455dac7747ef6442339f	X19563b70bb3469c665c888e4685e7f99	X0bc4e35da130d9cb9fc1090c80011153	X988ee95161bcfd6129fddab0fda16d68	X970d6f0c54e1e999cbdcdefc80299e2b	X86b5603a79c587d59312beef52df3409	X9d2a55480c1cd54eacfb0243d4562261	Xf3e1ff3be3a6f13f24666ea97d99cd0b	X9c804f3d76b861e98e017e380f2f04df	X7bf7ea59cac793e65c0bc293eabf44dc	X5fe7ab4157717cdcf56706e5c043b959	X85c51ab58e3beec0355a935d17f0758e	X47837e1a0b06f78d52ce1faf831fec84	X76214bb13d1e7d69ca2f7827e3ac12e2	Xa0f9d2150e3f8419a6ade2e296eafb5f	Xa55f549b9a40506a070a2fb7e8ca0726	X3d514b698192fb4c2a0445c3498b2cfb	X1daf7490935642942f91e007dfefa7e9	X1e10ca4ce57e3019886b4f75360a76fa	Xe52994cd67774b8f72113d04a0b2c493	X77be5efca77e4204775e4e828a1580db	X00dcba6e262a3194c68f52e6af48a071	Xec65ab01e974afdd946f7c025b3ceba5	X7d0ccb9242c92ba67eae0552bf7c6f94	X970c4c927d69ee41accb2c1a29f9a023	Xe8d0f444dc3a43708bc843fd8472b381	X0b3590ab4de6582222af6f3565ceca0c	X269fea3886e14ab0acb08ade901906fd	X278651ccb0f0d07cd2ab0837262dfc39	X84b17f815f1e8767da103f96068901ec	X1300fb2208dcbb54d400995de3bc2eaa	X7ba07d9f4e22c332b04d5646fe2ea051	Xecb427bf4473bf2f3205b06132125d07	Xc5a684b3dfddaa1e68d4563ea771ed15	Xf9fecdd58f0cedd3463e687ffd85ef48	X5c7f516ff4d244a8f63e883a44267f20	Xa965d63a2b3f783b281a48f774847f29	X80a9a51ced500bf3bfbca440e0971948	X0029d1a452fe37b0ff76a9c1da5ccf21	X059d6e79cba765d062053442b8ada21c	X1d25e5714547bb8a8f93b8364d36889e	Xc71265e180d7e06bd350017b893ea44a	X264be41ad2f4137d7cd5fefe393e1b92	X61d6589645d112c45ea0478e6445fa34	X6e373fe39ea68760cf9b2bf171476a55	X182071d231a63cae957730240a214721	Xde021ed367003d69832c2a5461985f38	Xc6b61011752152bbbc32003f5d0c5398	X6ca83bb8d84d22ff21607c96e42f4295	Xdc04cb67b3295173275e20a8a7a3d16a	Xdd887bed9045e6e59c223bf9074e8f71	X7a6db5f059c69a310d7c97e1b488fe74	X96c7cedbae877361d087a8b39206d408	X86486b103104c344caa9a990b454797c	X0b2e7a7da00f71987193e385a9a4a4d1	X57188cc28844564b611d3dd0d6e30de7	X76aa915543cd876d620ebeafeb9fd767	X570cad8230542ad8f2c032a719120bee	Xc6faae06a70c97500e4f329b617e70b7	X9f185911874fb5d5b2623b647359f33b	X4661cd41d2df6a4bf70276894e6cc779	Xe0565865ef72ba498c2938b247ff36dc	X94a45fbb634a4ae23f34d8160d95c8b7	Xf3270b7f9b020567e59ec30f7d15fc14	X9f79ff73dcbc3e304545d60cdbbca33b	X6be7c1afdd690efab2c28453f0d304da	Xa75f6c6ef715f88994d61a440132c65b	X959a41695798ad7798d39740d7e9ae19	X4c8288bfbd76958c0c094d87b97650f8	X4a21bd45b5ff48f40bbcadf6930fc3ee	Xf857e38c09d5f11ed7357057fffcc3a0	X327e928d80b137060bd55c0515d64b2a	Xede2e1cdf233330f3e67603862d90fd5	X2132a94c12039eca49c517950714e48a	X5d1a7a11e80c627fbc98743087f309f0	X64d94620fe0f5db1cd211f24f6a6d659	Xf247c06edb93b0f02277e395b87328aa	Xa9625534f57e5ed4661782588cc20467	Xff241ad98176a2c70cdb70878176ca2e	Xac4a57c0c6ca41f976c5c914e25ed371	X76d6be90e19a660c9a84b35fa31d801c	X1703aefcb845a13faff8f80ea8265820
F5429	0	0.00366736049162454	0.00198235702249975	0.000892060660124889	0.00168500346912479	0.00039647140449995	0	0.0520368718406185	0	0	0	0	0.00039647140449995	0	0.00188323917137476	0	0	0	0	0.00703736742987412	0.00138764991574983	0.000594707106749926	0.0252750520368718	0.00227971057587471	0	0	0.0129844384973734	0.00287441768262464	0.0742392704926157	0.00327088908712459	0.0100109029636237	0.000198235702249975	0	0	0	0.00109029636237486	0	0	0.015660620477748	0.0281494697194965	0.000792942808999901	0.0725542670234909	0	0	0	0.000892060660124889	0.103379918723362	0.000495589255624938	0.00376647834274953	0.0375656655763703	0	0.00227971057587471	0.00921796015462385	0	0.00941619585687382	0.000495589255624938	0	0	0.00118941421349985	0.00178412132024978	0.0023788284269997	0.000297353553374963	0	0.0015858856179998	0	0	0.000594707106749926	0	0.00535236396074933	0.00901972445237387	0	0	0.16096739022698	0	0	0.000594707106749926	0.00634354247199921	0.00376647834274953	0	0	0.0107047279214987	0.000495589255624938	0	0.0114976707304986	0	0.00148676776687481	0.0220041629497473	0.000594707106749926	0	0	0	0.0109029636237486	0.00168500346912479	0.00227971057587471	0.00327088908712459	0	0	0	0.00406383189612449	0.0428189116859946	0	0.000693824957874913	0.00138764991574983	0.00118941421349985	0	0.0039647140449995	0	0	0	0.00872237089899891	0	0	0.0125879670928734	0.0983249083159877	0	0.000892060660124889	0.00921796015462385	0.000495589255624938	0	0	0	0	0	0.00346912478937457	0	0	0	0.0645257210823669	0
F5430	0.000296354835523066	0	0.00158055912278969	0	0	0	0.000592709671046133	0.00651980638150746	0	0	0	0	0	0	0	0	0	0.000493924725871777	0	0.0017781290131384	0	0	0.0151140966116764	0	0	0	0.00128420428726662	0.00572952682011261	0.00118541934209227	0	0	0	0	0	0	0	0	0.000987849451743554	0	0.00839672033982021	0	0.022522967499753	0	0.000790279561394843	0	0	0.0175837202410353	0	0	0.0206460535414403	0	0	0.00118541934209227	0	0.00108663439691791	0	0	0.00276597846488195	0.00108663439691791	0.000493924725871777	0	0.00405018275214857	0.00237083868418453	0.000691494616220488	0.00118541934209227	0	0	0	0.000296354835523066	0	0.000296354835523066	0	0.059764891830485	0	0	0.00167934406796404	0.00197569890348711	0	0	0.000395139780697422	0.0151140966116764	0.000790279561394843	0	0.000197569890348711	0	0	0.0422799565346241	0.00118541934209227	0.0046428924231947	0	0	0.0073100859429023	0	0.000691494616220488	0	0	0	0.00108663439691791	0.00138298923244098	0.0046428924231947	0	0	0.00335868813592808	0.00968092462708683	0	0	0	0	0.0017781290131384	0.000889064506569199	0	0	0.0379334189469525	0.023905956732194	0	0.591030326978168	0	0	0	0	0.000296354835523066	0.00227205373901017	0.000197569890348711	0.00108663439691791	0.000395139780697422	0.000395139780697422	0	0.0623333004050183	0.000296354835523066
F5457	0	0.00351656487136776	0.00157320007403294	0	0	0	0	0.0229502128447159	0.000370164723301869	0	0	0	0	0.000185082361650935	0.00101795298908014	0	0	0.000370164723301869	0.00296131778641495	0.00842124745511753	0.00175828243568388	0	0.0502498611882288	0	0.0488617434758468	0	0.00712567092356098	0	0	0.00314640014806589	0	0	0.00499722376457524	0.00444197667962243	0	0	0	0.000647788265778271	0.00749583564686285	0.0178604478993152	0	0.113548028872848	0	0.00101795298908014	0	0	0.089302239496576	0.000740329446603739	0	0.0438645197112715	0	0	0.00212844715898575	0.00111049416990561	0.021191930409032	0.00240607070146215	0.00111049416990561	0.00647788265778271	0.00148065889320748	0.000925411808254673	0.00212844715898575	0.00138811771238201	0.0138811771238201	0.00148065889320748	0.000925411808254673	0	0.000647788265778271	0	0.00471960022209883	0	0	0.00129557653155654	0.00296131778641495	0.00166574125485841	0	0.00499722376457524	0.00694058856191005	0.00675550620025912	0	0	0.0533037201554692	0	0	0.0050897649454007	0	0.00333148250971682	0.000647788265778271	0.0105496946141033	0.00157320007403294	0	0	0	0	0.00259115306311309	0.00999444752915047	0	0	0	0.00351656487136776	0.10188784008884	0.00120303535073108	0.00240607070146215	0.000832870627429206	0.00694058856191005	0.000740329446603739	0.00545992966870257	0	0	0	0.00240607070146215	0	0	0.0039792707754951	0.0624652970571904	0	0.00175828243568388	0.0109198593374051	0	0	0.000555247084952804	0	0.00971682398667407	0	0.0193411067925227	0.000185082361650935	0.0042568943179715	0	0.151304830649639	0
F5467	0	0.000770139138471017	0.000667453920008215	0.0102171792370488	0	0	0	0.00816347486779278	0.00092416696616522	0.00960106792627201	0	0.000616111310776814	0	0	0	0.0175078297479078	0	0	0.00179699132309904	0	0	0	0.00302921394465267	0.000564768701545413	0	0	0.0091903270524208	0.000513426092314011	0	0.000770139138471017	0.00174564871386764	0.00133490784001643	0	0.00164296349540484	0	0	0	0.00128356523078503	0.0142732453663295	0.0225907480618165	0.00636648354469374	0.000821481747702418	0	0	0	0	0.037634132566617	0	0	0.00785541921240437	0	0	0.00272115828926426	0	0.00867690096010679	0.00313189916311547	0	0.00523694614160292	0.00154027827694203	0.00123222262155363	0.00092416696616522	0	0.549160548339067	0.000359398264619808	0.00359398264619808	0	0	0	0.0087795861785696	0.00133490784001643	0.00231041741541305	0.0247984802587667	0.00138625044924783	0	0	0.01868870976023	0.00718796529239616	0.00636648354469374	0	0	0.0146326436309493	0	0	0	0	0	0.000308055655388407	0.000410740873851209	0.000667453920008215	0.00154027827694203	0	0	0	0.00046208348308261	0.00703393746470196	0	0	0	0.00246444524310725	0.08281562869025	0	0.00143759305847923	0	0.00498023309544591	0.000872824356933819	0.00374801047389228	0	0.000667453920008215	0	0.000975509575396622	0.0131950505724701	0	0.00266981568003286	0.00482620526775171	0	0.00189967654156184	0.0215125532679571	0.00159162088617344	0	0	0	0.00610977049853674	0.000410740873851209	0.000513426092314011	0	0.00236176002464445	0	0.0128869949170817	0.00169430610463624
F5494	0	0	0.0074536051110435	0	0	0.00273805902038333	0	0.00076057195010648	0.000304228780042592	0	0	0	0	0	0	0	0	0	0.00106480073014907	0.00144508670520231	0.000912686340127776	0	0.00197748707027685	0	0	0	0.021600243383024	0.000912686340127776	0.00372680255552175	0.00829023425616063	0.00342257377547916	0	0	0	0	0	0.00136902951019166	0.000152114390021296	0.00076057195010648	0.00562823243078795	0.0104198357164588	0	0	0	0	0	0.0055521752357773	0	0.00410708853057499	0.0310313355643444	0	0.0209157286279282	0.00357468816550046	0	0.00243383024034074	0.00159720109522361	0.00327045938545786	0	0.00243383024034074	0.00578034682080925	0.00829023425616063	0.0158198965622148	0	0.00349863097048981	0.00349863097048981	0	0.000304228780042592	0.00038028597505324	0	0	0.000456343170063888	0	0.0039549741405537	0	0	0.00319440219044722	0	0.0198509278977791	0.000304228780042592	0	0.0152114390021296	0	0	0	0.000228171585031944	0.0017493154852449	0.00319440219044722	0.000608457560085184	0.00129297231518102	0	0	0.0020535442652875	0	0.00403103133556434	0	0.00129297231518102	0	0	0.00106480073014907	0.103589899604503	0	0.000988743535138424	0	0.0309552783693337	0.00220565865530879	0.0289017341040462	0	0	0	0.00220565865530879	0.0539245512625494	0.000152114390021296	0.033921508974749	0.00144508670520231	0.0096592637663523	0	0.027228475813812	0	0	0	0	0.00996349254639489	0.000456343170063888	0.0020535442652875	0.000304228780042592	0.000988743535138424	0.00250988743535138	0.444250076057195	0.00038028597505324
F5502	0	0.00727086533538146	0.00471070148489503	0	0	0	0.000204813108038914	0.0133128520225294	0	0	0	0.00225294418842806	0.00204813108038914	0.000614439324116743	0	0	0.000921658986175115	0	0	0.00368663594470046	0.00962621607782898	0	0.00593958013312852	0.00829493087557604	0	0	0.0722990271377368	0.00122887864823349	0.00675883256528418	0.0115719406041987	0.00931899641577061	0	0.00389144905273938	0	0	0	0.00481310803891449	0.000819252432155658	0.0043010752688172	0.061136712749616	0.00163850486431132	0.143573988735279	0.00122887864823349	0	0	0	0.0717869943676395	0	0.003584229390681	0.155965181771633	0	0.000716845878136201	0.00102406554019457	0	0.0116743471582181	0.00184331797235023	0	0.000716845878136201	0.00686123911930364	0.0141321044546851	0.00399385560675883	0.0225294418842806	0	0.00378904249871992	0.00317460317460317	0	0.000819252432155658	0	0.0050179211469534	0	0	0	0.00122887864823349	0	0	0	0	0.00450588837685612	0	0	0.00952380952380952	0.000204813108038914	0.000512032770097286	0	0	0.00102406554019457	0.0043010752688172	0.0180235535074245	0.00778289810547875	0	0	0	0	0.00634920634920635	0	0	0	0	0	0.0353302611367127	0.00296979006656426	0.00245775729646697	0.00686123911930364	0.0104454685099846	0	0	0	0	0.003584229390681	0.00368663594470046	0	0.000409626216077829	0.0244751664106503	0.0194572452636969	0.00696364567332309	0	0.00778289810547875	0	0	0	0	0.0141321044546851	0.000512032770097286	0.00491551459293395	0.000512032770097286	0.00614439324116743	0.000716845878136201	0.104249871991807	0.00184331797235023
F5620	0.000446727719454992	0.00670091579182488	0.00167522894795622	0.00770605316059862	0	0	0	0.0319410319410319	0.000670091579182488	0	0	0	0	0	0	0	0.00189859280768372	0.00212195666741121	0.00234532052713871	0.00591914228277865	0.00212195666741121	0	0.0551708733526915	0.00547241456332365	0	0.00156354701809247	0.0083761447397811	0.00156354701809247	0.00491400491400491	0.0100513736877373	0.00201027473754746	0	0	0.00122850122850123	0	0	0	0.00189859280768372	0	0.00938128210855484	0	0.027027027027027	0	0	0	0	0.013736877373241	0	0.00201027473754746	0.070471297744025	0.000670091579182488	0	0	0	0.0112798749162386	0	0	0	0.0147420147420147	0.00435559526468617	0	0.00848782666964485	0	0.000893455438909984	0.00145186508822872	0	0	0.000670091579182488	0	0.00312709403618495	0.00178691087781997	0	0.0514853696671878	0	0	0	0	0.0027920482465937	0	0	0.029260665624302	0.000335045789591244	0.00055840964931874	0.00178691087781997	0	0	0.112463703372794	0	0.00871119052937235	0.00055840964931874	0.00145186508822872	0.0121733303551485	0.00100513736877373	0	0	0	0	0	0.015970515970516	0.0781773509046236	0.00435559526468617	0	0.0109448291266473	0.0107214652669198	0	0.00480232298414117	0	0	0	0.00111681929863748	0	0	0.0366316729953094	0.13022113022113	0.00268036631672995	0	0	0	0	0	0.00335045789591244	0.00111681929863748	0	0	0	0	0	0.151440696895242	0
F5723	0	0	0.00928198015576656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00245385682278886	0	0.0018137202603222	0	0.0151498986450443	0	0	0	0.023898431665422	0	0.0036274405206444	0.00661474447882215	0	0	0	0.00032006828123333	0	0	0	0	0.00608129734343327	0.0106689427077777	0	0.0403286034353996	0	0	0	0	0	0	0	0.011949215832711	0	0	0.00149365197908887	0	0.0018137202603222	0.00224047796863331	0	0.00192040968739998	0	0.00650805505174437	0.00896191187453323	0	0	0	0.00192040968739998	0	0	0	0.0296596607276219	0	0	0	0.0699882641630214	0	0	0	0	0.0343539955190441	0	0	0	0	0	0	0	0	0.000853515416622213	0.0564387069241438	0	0	0	0	0	0.000746825989544436	0.00277392510402219	0	0	0	0	0.255094420142964	0.00373412994772218	0.000960204843699989	0	0.0214445748426331	0	0	0	0	0	0.00373412994772218	0	0	0.0185639603115331	0	0	0	0.0567587752053772	0	0	0	0	0.0136562466659554	0	0	0.000533447135388883	0	0.000853515416622213	0.272804865037875	0
F5808	0	0.00832682799895915	0	0	0	0.00078064012490242	0.0039032006245121	0.0526932084309134	0.000910746812386157	0.0120999219359875	0	0	0	0	0	0	0	0.000650533437418683	0.000650533437418683	0.00494405412438199	0	0	0.0468384074941452	0.00312256049960968	0	0	0.0175644028103044	0.00351288056206089	0	0.00286234712464221	0.00884725474889409	0	0	0.00208170699973979	0	0	0	0.00312256049960968	0	0.0189955763726256	0.0141816289357273	0.0278428311215196	0	0	0	0	0.0672651574290919	0	0	0.0253708040593286	0.002472027062191	0	0.00572469424928441	0	0.0102784283112152	0	0	0	0.0136612021857923	0.00078064012490242	0.00910746812386157	0	0.000260213374967473	0.00130106687483737	0.00039032006245121	0	0.000520426749934947	0	0.00104085349986989	0	0	0	0.163934426229508	0.00104085349986989	0	0.00234192037470726	0.000910746812386157	0.00195160031225605	0	0.000260213374967473	0.0154826958105647	0.00078064012490242	0	0	0.000520426749934947	0	0	0.000260213374967473	0.00884725474889409	0	0	0.0165235493104346	0.00195160031225605	0.00299245381212594	0.0115794951860526	0	0	0	0.0126203486859225	0.022248243559719	0.00156128024980484	0	0	0.0249804839968774	0	0.00182149362477231	0	0	0	0.00299245381212594	0.00442362737444705	0	0.0692167577413479	0.0784543325526932	0	0	0.0199063231850117	0	0	0	0	0.00572469424928441	0.00221181368722352	0.00351288056206089	0	0.00130106687483737	0	0.147540983606557	0
F5845	0	0.00498110614908966	0.000858811405015459	0.00120233596702164	0	0.00154586052902783	0.000687049124012367	0.0484369632428719	0.000687049124012367	0	0	0	0	0	0	0.00291995877705256	0	0	0.00274819649604947	0.00515286843009275	0.00154586052902783	0	0.0286843009275163	0.00515286843009275	0	0	0.0164891789762968	0.00291995877705256	0	0	0	0	0	0.0020611473720371	0	0	0.00240467193404328	0.00395053246307111	0	0.054276880796977	0.00171762281003092	0.181552731020268	0.00137409824802473	0	0	0	0.056166265888011	0.000515286843009275	0	0.0525592579869461	0	0.0125386465132257	0.00137409824802473	0	0.00343524562006183	0	0	0	0.00532463071109584	0	0.00979045001717623	0	0	0.0156303675712813	0.00154586052902783	0.000343524562006183	0	0	0.00171762281003092	0	0.00274819649604947	0	0.0123668842322226	0	0	0.00343524562006183	0	0	0	0	0.0214702851253865	0	0	0.014943318447269	0	0.0137409824802473	0.0158021298522844	0.00429405702507729	0	0	0	0	0	0.000343524562006183	0.0113363105462041	0	0.000687049124012367	0	0.00223290965304019	0.018722088629337	0.00223290965304019	0.000687049124012367	0.00635520439711439	0.00429405702507729	0	0.00377877018206802	0	0	0.00154586052902783	0.00326348333905874	0	0	0.0128821710752319	0.084163517691515	0	0	0.0223290965304019	0	0	0	0	0.0207832360013741	0	0.0216420474063896	0	0	0	0.161628306423909	0
F5995	0	0	0.000512327889849504	0.00704450848543068	0	0	0	0.00589177073326929	0.00365033621517771	0.00198527057316683	0	0	0	0	0.00064040986231188	0.0472622478386167	0	0	0	0.00505923791226385	0	0	0.0165866154338777	0	0	0	0.00256163944924752	0	0.0227985910983029	0.00256163944924752	0.00064040986231188	0	0	0.000512327889849504	0.00704450848543068	0	0	0.000576368876080692	0.00928594300352226	0.00794108229266731	0.00326609029779059	0	0	0	0	0	0.0266410502721742	0.000384245917387128	0	0.000384245917387128	0	0	0.00153698366954851	0	0.00473903298110791	0.00185718860070445	0.000960614793467819	0.00345821325648415	0.00307396733909702	0.00153698366954851	0.000512327889849504	0	0.673262888248479	0	0.00032020493115594	0	0.000192122958693564	0	0.00928594300352226	0.000512327889849504	0.00230547550432277	0.00140890169708614	0	0	0	0.0127441562600064	0.00352225424271534	0.00172910662824207	0.000256163944924752	0	0.00710854947166186	0	0	0	0.000128081972462376	0	0.00313800832532821	0.000704450848543068	0.00121677873839257	0.000960614793467819	0	0	0	0.00032020493115594	0.00172910662824207	0	0	0.000128081972462376	0.00064040986231188	0.0299071405699648	0	0.000768491834774256	0	0.00518731988472622	0	0.00204931155939801	0	0	0	0.00217739353186039	0.00243355747678514	0	0.00416266410502722	0.0069164265129683	0	0	0.0165866154338777	0.00307396733909702	0	0	0	0.00403458213256484	0	0.00358629522894653	0	0	0	0.00659622158181236	0
F6014	0	0	0.0200642944241215	0	0	0.00133022946458264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000443409821527547	0	0	0	0	0	0.00254960647378339	0	0.00144108191996453	0	0.00554262276909434	0	0.00066511473229132	0	0	0	0	0.00110852455381887	0	0.00144108191996453	0	0	0	0	0	0	0	0	0.00554262276909434	0.000775967187673207	0	0	0.00731626205520452	0	0	0.0075379669659683	0	0.000443409821527547	0	0	0.00277131138454717	0	0	0	0	0	0	0	0.0136348520119721	0	0.00387983593836603	0	0.020507704245649	0.000886819643055094	0	0	0	0.00177363928611019	0	0	0	0	0	0	0	0.00321472120607471	0	0.141780290433433	0	0	0	0	0.00033255736614566	0	0.00277131138454717	0	0	0	0.00376898348298415	0.0253852122824521	0	0.00343642611683849	0	0.0301518678638732	0	0	0.00066511473229132	0	0	0.00177363928611019	0	0	0	0	0	0.0101984258951336	0.00742711451058641	0	0.00110852455381887	0	0	0.0240549828178694	0	0.00321472120607471	0	0	0	0.641059749473451	0
F6135	0.000909918107370337	0.00106157112526539	0.000985744616317865	0	0	0.00219896875947831	0	0.0556566575674856	0	0.00978161965423112	0.000834091598422809	0.000227479526842584	0	0.000454959053685168	0.000834091598422809	0	0	0.00037913254473764	0.00144070367000303	0.00818926296633303	0.00500454959053685	0	0.00773430391264786	0.00136487716105551	0	0	0.0478465271458902	0.00075826508947528	0.0075826508947528	0.00265392781316348	0.00371549893842887	0	0	0	0	0.00075826508947528	0	0.00121322414316045	0.00128905065210798	0.0354109796784956	0.00197148923263573	0.0476190476190476	0.000530785562632696	0	0.000454959053685168	0	0.0937973915680922	0	0.00159235668789809	0.0260843190779497	0	0	0.0319229602669093	0	0.0191082802547771	0.00227479526842584	0	0.00409463148316652	0.0024264482863209	0.00272975432211101	0.0266909311495299	0.00333636639369123	0	0.00197148923263573	0.00591446769790719	0.000151653017895056	0.000606612071580224	0.000454959053685168	0.00523202911737944	0	0.00075826508947528	0	0.00136487716105551	0	0.00037913254473764	0	0.0024264482863209	0.0155444343342433	0	0.000454959053685168	0.0182741886563543	0	0.00075826508947528	0.00318471337579618	0	0	0.0179708826205641	0.00629360024264483	0.00212314225053079	0	0.00037913254473764	0.00341219290263876	0	0.00439793751895663	0	0	0	0	0.0101607521989688	0.0408704883227176	0	0.00227479526842584	0.000606612071580224	0.0331361844100698	0.00219896875947831	0.00310888686684865	0	0	0	0.00371549893842887	0.00781013042159539	0.000834091598422809	0.0367000303306036	0.0192599332726721	0	0.00219896875947831	0.0291932059447983	0	0.000227479526842584	0	0	0.00962996663633606	0.0102365787079163	0.0154686078252957	0.000227479526842584	0.00265392781316348	0	0.213299969669396	0.00121322414316045
F6161	0	0.00100280786201364	0	0.00521460088247092	0.00120336943441637	0	0	0.0400120336943442	0.00180505415162455	0	0	0.000200561572402728	0	0	0	0	0	0.00140393100681909	0.00320898515844364	0.0260730044123546	0.00461291616526274	0	0.00651825110308865	0.00230645808263137	0.0434215804251905	0.000701965503409547	0.00772162053750501	0	0	0	0.00210589651022864	0.00130365022061773	0	0.00701965503409547	0	0	0.001103088648215	0.00270758122743682	0.0083233052547132	0.038307260328921	0.00210589651022864	0.0263738467709587	0.000401123144805455	0	0.00140393100681909	0	0.0381066987565183	0.00080224628961091	0.00100280786201364	0.0825310870437224	0.000701965503409547	0	0.00561572402727637	0	0.0118331327717609	0.00651825110308865	0	0.0118331327717609	0.00200561572402728	0.00431207380665864	0.00391095066185319	0.00300842358604091	0.00080224628961091	0.000701965503409547	0.00561572402727637	0	0.00120336943441637	0	0.0173485760128359	0.0101283594063377	0.00280786201363819	0	0	0	0	0.0094263939029282	0.00571600481347774	0.00260730044123546	0	0.000501403931006819	0.0131367829923787	0	0.00150421179302046	0.0127356598475732	0	0	0.00701965503409547	0.0191536301644605	0.0036101083032491	0.00170477336542318	0	0.00230645808263137	0	0.00230645808263137	0.0025070196550341	0	0.00100280786201364	0	0.000501403931006819	0.0848375451263538	0	0.00481347773766546	0.00200561572402728	0.0313878860810269	0.00080224628961091	0.00080224628961091	0.00190533493782591	0	0	0	0.0108303249097473	0.00100280786201364	0.00641797031688728	0.0587645407139992	0	0.000601684717208183	0.0141395908543923	0.0157440834336141	0.000601684717208183	0	0	0.00611712795828319	0.000902527075812274	0.0334937825912555	0	0.00962695547533093	0.000902527075812274	0.180605695948656	0.000601684717208183
F6178	0	0.000918836140888208	0	0	0	0.000689127105666156	0	0	0	0	0	0.00359877488514548	0.00237366003062787	0.00145482388973966	0	0	0.00321592649310873	0.000612557427258805	0	0	0.000229709035222052	0	0.0302450229709035	0.00145482388973966	0	0	0.00643185298621746	0.00459418070444104	0.005895865237366	0.0122511485451761	0	0.00199081163859112	0	0.00137825421133231	0	0.00329249617151608	0	0	0.0248085758039816	0.0147013782542113	0	0.26937212863706	0	0	0	0	0.00735068912710567	0	0.000765696784073507	0.00267993874425727	0	0	0.00719754977029096	0	0.000459418070444104	0	0	0	0.000842266462480858	0.0127871362940276	0.00490045941807044	0	0.00191424196018377	0.00191424196018377	0	0	0	0.00153139356814701	0.00260336906584992	0	0	0	0	0	0	0.0460183767228178	0.00949464012251149	0.0101837672281776	0	0	0.00168453292496172	0	0.000306278713629403	0.00183767228177642	0	0	0.0191424196018377	0.0560490045941807	0.0346094946401225	0	0	0	0	0.0140888208269525	0	0	0	0	0.00428790199081164	0.0820061255742726	0.0217457886676876	0.000229709035222052	0	0.0526033690658499	0	0	0	0	0	0.00290964777947933	0	0	0.0171516079632466	0.00390505359877489	0.00597243491577335	0.00191424196018377	0.0173813169984686	0	0	0	0	0.0107197549770291	0	0.00130168453292496	0.000459418070444104	0	0.00237366003062787	0.147166921898928	0
